image_id,split,tiff_image_path,tif_label_path
22229365_15,train,data/tiff/train/22229365_15.tiff,data/tiff/train_labels/22229365_15.tif
22229380_15,train,data/tiff/train/22229380_15.tiff,data/tiff/train_labels/22229380_15.tif
22229395_15,train,data/tiff/train/22229395_15.tiff,data/tiff/train_labels/22229395_15.tif
22229410_15,train,data/tiff/train/22229410_15.tiff,data/tiff/train_labels/22229410_15.tif
22229425_15,train,data/tiff/train/22229425_15.tiff,data/tiff/train_labels/22229425_15.tif
22229440_15,train,data/tiff/train/22229440_15.tiff,data/tiff/train_labels/22229440_15.tif
22378885_15,train,data/tiff/train/22378885_15.tiff,data/tiff/train_labels/22378885_15.tif
22378900_15,train,data/tiff/train/22378900_15.tiff,data/tiff/train_labels/22378900_15.tif
22378915_15,train,data/tiff/train/22378915_15.tiff,data/tiff/train_labels/22378915_15.tif
22378930_15,train,data/tiff/train/22378930_15.tiff,data/tiff/train_labels/22378930_15.tif
22378945_15,train,data/tiff/train/22378945_15.tiff,data/tiff/train_labels/22378945_15.tif
22378960_15,train,data/tiff/train/22378960_15.tiff,data/tiff/train_labels/22378960_15.tif
22378975_15,train,data/tiff/train/22378975_15.tiff,data/tiff/train_labels/22378975_15.tif
22378990_15,train,data/tiff/train/22378990_15.tiff,data/tiff/train_labels/22378990_15.tif
22379005_15,train,data/tiff/train/22379005_15.tiff,data/tiff/train_labels/22379005_15.tif
22379020_15,train,data/tiff/train/22379020_15.tiff,data/tiff/train_labels/22379020_15.tif
22379035_15,train,data/tiff/train/22379035_15.tiff,data/tiff/train_labels/22379035_15.tif
22379050_15,train,data/tiff/train/22379050_15.tiff,data/tiff/train_labels/22379050_15.tif
22379065_15,train,data/tiff/train/22379065_15.tiff,data/tiff/train_labels/22379065_15.tif
22379080_15,train,data/tiff/train/22379080_15.tiff,data/tiff/train_labels/22379080_15.tif
22379380_15,train,data/tiff/train/22379380_15.tiff,data/tiff/train_labels/22379380_15.tif
22379395_15,train,data/tiff/train/22379395_15.tiff,data/tiff/train_labels/22379395_15.tif
22379410_15,train,data/tiff/train/22379410_15.tiff,data/tiff/train_labels/22379410_15.tif
22379425_15,train,data/tiff/train/22379425_15.tiff,data/tiff/train_labels/22379425_15.tif
22379440_15,train,data/tiff/train/22379440_15.tiff,data/tiff/train_labels/22379440_15.tif
22528870_15,train,data/tiff/train/22528870_15.tiff,data/tiff/train_labels/22528870_15.tif
22528915_15,train,data/tiff/train/22528915_15.tiff,data/tiff/train_labels/22528915_15.tif
22528930_15,train,data/tiff/train/22528930_15.tiff,data/tiff/train_labels/22528930_15.tif
22528945_15,train,data/tiff/train/22528945_15.tiff,data/tiff/train_labels/22528945_15.tif
22528960_15,train,data/tiff/train/22528960_15.tiff,data/tiff/train_labels/22528960_15.tif
22528975_15,train,data/tiff/train/22528975_15.tiff,data/tiff/train_labels/22528975_15.tif
22528990_15,train,data/tiff/train/22528990_15.tiff,data/tiff/train_labels/22528990_15.tif
22529005_15,train,data/tiff/train/22529005_15.tiff,data/tiff/train_labels/22529005_15.tif
22529020_15,train,data/tiff/train/22529020_15.tiff,data/tiff/train_labels/22529020_15.tif
22529035_15,train,data/tiff/train/22529035_15.tiff,data/tiff/train_labels/22529035_15.tif
22529050_15,train,data/tiff/train/22529050_15.tiff,data/tiff/train_labels/22529050_15.tif
22529080_15,train,data/tiff/train/22529080_15.tiff,data/tiff/train_labels/22529080_15.tif
22529380_15,train,data/tiff/train/22529380_15.tiff,data/tiff/train_labels/22529380_15.tif
22529395_15,train,data/tiff/train/22529395_15.tiff,data/tiff/train_labels/22529395_15.tif
22529410_15,train,data/tiff/train/22529410_15.tiff,data/tiff/train_labels/22529410_15.tif
22529425_15,train,data/tiff/train/22529425_15.tiff,data/tiff/train_labels/22529425_15.tif
22529440_15,train,data/tiff/train/22529440_15.tiff,data/tiff/train_labels/22529440_15.tif
22529455_15,train,data/tiff/train/22529455_15.tiff,data/tiff/train_labels/22529455_15.tif
22529470_15,train,data/tiff/train/22529470_15.tiff,data/tiff/train_labels/22529470_15.tif
22529485_15,train,data/tiff/train/22529485_15.tiff,data/tiff/train_labels/22529485_15.tif
22678855_15,train,data/tiff/train/22678855_15.tiff,data/tiff/train_labels/22678855_15.tif
22678870_15,train,data/tiff/train/22678870_15.tiff,data/tiff/train_labels/22678870_15.tif
22678885_15,train,data/tiff/train/22678885_15.tiff,data/tiff/train_labels/22678885_15.tif
22678900_15,train,data/tiff/train/22678900_15.tiff,data/tiff/train_labels/22678900_15.tif
22678915_15,train,data/tiff/train/22678915_15.tiff,data/tiff/train_labels/22678915_15.tif
22678930_15,train,data/tiff/train/22678930_15.tiff,data/tiff/train_labels/22678930_15.tif
22678945_15,train,data/tiff/train/22678945_15.tiff,data/tiff/train_labels/22678945_15.tif
22678960_15,train,data/tiff/train/22678960_15.tiff,data/tiff/train_labels/22678960_15.tif
22678975_15,train,data/tiff/train/22678975_15.tiff,data/tiff/train_labels/22678975_15.tif
22678990_15,train,data/tiff/train/22678990_15.tiff,data/tiff/train_labels/22678990_15.tif
22679005_15,train,data/tiff/train/22679005_15.tiff,data/tiff/train_labels/22679005_15.tif
22679020_15,train,data/tiff/train/22679020_15.tiff,data/tiff/train_labels/22679020_15.tif
22679035_15,train,data/tiff/train/22679035_15.tiff,data/tiff/train_labels/22679035_15.tif
22679050_15,train,data/tiff/train/22679050_15.tiff,data/tiff/train_labels/22679050_15.tif
22679065_15,train,data/tiff/train/22679065_15.tiff,data/tiff/train_labels/22679065_15.tif
22679080_15,train,data/tiff/train/22679080_15.tiff,data/tiff/train_labels/22679080_15.tif
22679410_15,train,data/tiff/train/22679410_15.tiff,data/tiff/train_labels/22679410_15.tif
22679425_15,train,data/tiff/train/22679425_15.tiff,data/tiff/train_labels/22679425_15.tif
22679440_15,train,data/tiff/train/22679440_15.tiff,data/tiff/train_labels/22679440_15.tif
22679455_15,train,data/tiff/train/22679455_15.tiff,data/tiff/train_labels/22679455_15.tif
22679470_15,train,data/tiff/train/22679470_15.tiff,data/tiff/train_labels/22679470_15.tif
22679485_15,train,data/tiff/train/22679485_15.tiff,data/tiff/train_labels/22679485_15.tif
22828855_15,train,data/tiff/train/22828855_15.tiff,data/tiff/train_labels/22828855_15.tif
22828870_15,train,data/tiff/train/22828870_15.tiff,data/tiff/train_labels/22828870_15.tif
22828885_15,train,data/tiff/train/22828885_15.tiff,data/tiff/train_labels/22828885_15.tif
22828900_15,train,data/tiff/train/22828900_15.tiff,data/tiff/train_labels/22828900_15.tif
22828915_15,train,data/tiff/train/22828915_15.tiff,data/tiff/train_labels/22828915_15.tif
22828930_15,train,data/tiff/train/22828930_15.tiff,data/tiff/train_labels/22828930_15.tif
22828945_15,train,data/tiff/train/22828945_15.tiff,data/tiff/train_labels/22828945_15.tif
22828960_15,train,data/tiff/train/22828960_15.tiff,data/tiff/train_labels/22828960_15.tif
22828975_15,train,data/tiff/train/22828975_15.tiff,data/tiff/train_labels/22828975_15.tif
22828990_15,train,data/tiff/train/22828990_15.tiff,data/tiff/train_labels/22828990_15.tif
22829005_15,train,data/tiff/train/22829005_15.tiff,data/tiff/train_labels/22829005_15.tif
22829020_15,train,data/tiff/train/22829020_15.tiff,data/tiff/train_labels/22829020_15.tif
22829050_15,train,data/tiff/train/22829050_15.tiff,data/tiff/train_labels/22829050_15.tif
22829065_15,train,data/tiff/train/22829065_15.tiff,data/tiff/train_labels/22829065_15.tif
22829410_15,train,data/tiff/train/22829410_15.tiff,data/tiff/train_labels/22829410_15.tif
22829425_15,train,data/tiff/train/22829425_15.tiff,data/tiff/train_labels/22829425_15.tif
22829440_15,train,data/tiff/train/22829440_15.tiff,data/tiff/train_labels/22829440_15.tif
22829455_15,train,data/tiff/train/22829455_15.tiff,data/tiff/train_labels/22829455_15.tif
22829470_15,train,data/tiff/train/22829470_15.tiff,data/tiff/train_labels/22829470_15.tif
22829485_15,train,data/tiff/train/22829485_15.tiff,data/tiff/train_labels/22829485_15.tif
22978840_15,train,data/tiff/train/22978840_15.tiff,data/tiff/train_labels/22978840_15.tif
22978855_15,train,data/tiff/train/22978855_15.tiff,data/tiff/train_labels/22978855_15.tif
22978870_15,train,data/tiff/train/22978870_15.tiff,data/tiff/train_labels/22978870_15.tif
22978885_15,train,data/tiff/train/22978885_15.tiff,data/tiff/train_labels/22978885_15.tif
22978900_15,train,data/tiff/train/22978900_15.tiff,data/tiff/train_labels/22978900_15.tif
22978915_15,train,data/tiff/train/22978915_15.tiff,data/tiff/train_labels/22978915_15.tif
22978930_15,train,data/tiff/train/22978930_15.tiff,data/tiff/train_labels/22978930_15.tif
22978945_15,train,data/tiff/train/22978945_15.tiff,data/tiff/train_labels/22978945_15.tif
22978960_15,train,data/tiff/train/22978960_15.tiff,data/tiff/train_labels/22978960_15.tif
22978975_15,train,data/tiff/train/22978975_15.tiff,data/tiff/train_labels/22978975_15.tif
22979005_15,train,data/tiff/train/22979005_15.tiff,data/tiff/train_labels/22979005_15.tif
22979020_15,train,data/tiff/train/22979020_15.tiff,data/tiff/train_labels/22979020_15.tif
22979035_15,train,data/tiff/train/22979035_15.tiff,data/tiff/train_labels/22979035_15.tif
22979050_15,train,data/tiff/train/22979050_15.tiff,data/tiff/train_labels/22979050_15.tif
22979065_15,train,data/tiff/train/22979065_15.tiff,data/tiff/train_labels/22979065_15.tif
22979410_15,train,data/tiff/train/22979410_15.tiff,data/tiff/train_labels/22979410_15.tif
22979425_15,train,data/tiff/train/22979425_15.tiff,data/tiff/train_labels/22979425_15.tif
22979440_15,train,data/tiff/train/22979440_15.tiff,data/tiff/train_labels/22979440_15.tif
22979455_15,train,data/tiff/train/22979455_15.tiff,data/tiff/train_labels/22979455_15.tif
22979470_15,train,data/tiff/train/22979470_15.tiff,data/tiff/train_labels/22979470_15.tif
23128870_15,train,data/tiff/train/23128870_15.tiff,data/tiff/train_labels/23128870_15.tif
23128885_15,train,data/tiff/train/23128885_15.tiff,data/tiff/train_labels/23128885_15.tif
23128900_15,train,data/tiff/train/23128900_15.tiff,data/tiff/train_labels/23128900_15.tif
23128915_15,train,data/tiff/train/23128915_15.tiff,data/tiff/train_labels/23128915_15.tif
23128945_15,train,data/tiff/train/23128945_15.tiff,data/tiff/train_labels/23128945_15.tif
23128960_15,train,data/tiff/train/23128960_15.tiff,data/tiff/train_labels/23128960_15.tif
23128975_15,train,data/tiff/train/23128975_15.tiff,data/tiff/train_labels/23128975_15.tif
23128990_15,train,data/tiff/train/23128990_15.tiff,data/tiff/train_labels/23128990_15.tif
23129005_15,train,data/tiff/train/23129005_15.tiff,data/tiff/train_labels/23129005_15.tif
23129020_15,train,data/tiff/train/23129020_15.tiff,data/tiff/train_labels/23129020_15.tif
23129035_15,train,data/tiff/train/23129035_15.tiff,data/tiff/train_labels/23129035_15.tif
23129050_15,train,data/tiff/train/23129050_15.tiff,data/tiff/train_labels/23129050_15.tif
23129065_15,train,data/tiff/train/23129065_15.tiff,data/tiff/train_labels/23129065_15.tif
23129110_15,train,data/tiff/train/23129110_15.tiff,data/tiff/train_labels/23129110_15.tif
23129125_15,train,data/tiff/train/23129125_15.tiff,data/tiff/train_labels/23129125_15.tif
23129140_15,train,data/tiff/train/23129140_15.tiff,data/tiff/train_labels/23129140_15.tif
23129155_15,train,data/tiff/train/23129155_15.tiff,data/tiff/train_labels/23129155_15.tif
23129170_15,train,data/tiff/train/23129170_15.tiff,data/tiff/train_labels/23129170_15.tif
23129410_15,train,data/tiff/train/23129410_15.tiff,data/tiff/train_labels/23129410_15.tif
23129425_15,train,data/tiff/train/23129425_15.tiff,data/tiff/train_labels/23129425_15.tif
23129440_15,train,data/tiff/train/23129440_15.tiff,data/tiff/train_labels/23129440_15.tif
23129455_15,train,data/tiff/train/23129455_15.tiff,data/tiff/train_labels/23129455_15.tif
23278825_15,train,data/tiff/train/23278825_15.tiff,data/tiff/train_labels/23278825_15.tif
23278840_15,train,data/tiff/train/23278840_15.tiff,data/tiff/train_labels/23278840_15.tif
23278885_15,train,data/tiff/train/23278885_15.tiff,data/tiff/train_labels/23278885_15.tif
23278900_15,train,data/tiff/train/23278900_15.tiff,data/tiff/train_labels/23278900_15.tif
23278945_15,train,data/tiff/train/23278945_15.tiff,data/tiff/train_labels/23278945_15.tif
23278960_15,train,data/tiff/train/23278960_15.tiff,data/tiff/train_labels/23278960_15.tif
23278975_15,train,data/tiff/train/23278975_15.tiff,data/tiff/train_labels/23278975_15.tif
23278990_15,train,data/tiff/train/23278990_15.tiff,data/tiff/train_labels/23278990_15.tif
23279005_15,train,data/tiff/train/23279005_15.tiff,data/tiff/train_labels/23279005_15.tif
23279020_15,train,data/tiff/train/23279020_15.tiff,data/tiff/train_labels/23279020_15.tif
23279035_15,train,data/tiff/train/23279035_15.tiff,data/tiff/train_labels/23279035_15.tif
23279050_15,train,data/tiff/train/23279050_15.tiff,data/tiff/train_labels/23279050_15.tif
23279080_15,train,data/tiff/train/23279080_15.tiff,data/tiff/train_labels/23279080_15.tif
23279095_15,train,data/tiff/train/23279095_15.tiff,data/tiff/train_labels/23279095_15.tif
23279110_15,train,data/tiff/train/23279110_15.tiff,data/tiff/train_labels/23279110_15.tif
23279125_15,train,data/tiff/train/23279125_15.tiff,data/tiff/train_labels/23279125_15.tif
23279140_15,train,data/tiff/train/23279140_15.tiff,data/tiff/train_labels/23279140_15.tif
23279155_15,train,data/tiff/train/23279155_15.tiff,data/tiff/train_labels/23279155_15.tif
23279170_15,train,data/tiff/train/23279170_15.tiff,data/tiff/train_labels/23279170_15.tif
23428510_15,train,data/tiff/train/23428510_15.tiff,data/tiff/train_labels/23428510_15.tif
23428525_15,train,data/tiff/train/23428525_15.tiff,data/tiff/train_labels/23428525_15.tif
23428555_15,train,data/tiff/train/23428555_15.tiff,data/tiff/train_labels/23428555_15.tif
23428570_15,train,data/tiff/train/23428570_15.tiff,data/tiff/train_labels/23428570_15.tif
23428585_15,train,data/tiff/train/23428585_15.tiff,data/tiff/train_labels/23428585_15.tif
23428825_15,train,data/tiff/train/23428825_15.tiff,data/tiff/train_labels/23428825_15.tif
23428840_15,train,data/tiff/train/23428840_15.tiff,data/tiff/train_labels/23428840_15.tif
23428900_15,train,data/tiff/train/23428900_15.tiff,data/tiff/train_labels/23428900_15.tif
23428915_15,train,data/tiff/train/23428915_15.tiff,data/tiff/train_labels/23428915_15.tif
23428930_15,train,data/tiff/train/23428930_15.tiff,data/tiff/train_labels/23428930_15.tif
23428945_15,train,data/tiff/train/23428945_15.tiff,data/tiff/train_labels/23428945_15.tif
23428960_15,train,data/tiff/train/23428960_15.tiff,data/tiff/train_labels/23428960_15.tif
23428975_15,train,data/tiff/train/23428975_15.tiff,data/tiff/train_labels/23428975_15.tif
23428990_15,train,data/tiff/train/23428990_15.tiff,data/tiff/train_labels/23428990_15.tif
23429005_15,train,data/tiff/train/23429005_15.tiff,data/tiff/train_labels/23429005_15.tif
23429020_15,train,data/tiff/train/23429020_15.tiff,data/tiff/train_labels/23429020_15.tif
23429035_15,train,data/tiff/train/23429035_15.tiff,data/tiff/train_labels/23429035_15.tif
23429050_15,train,data/tiff/train/23429050_15.tiff,data/tiff/train_labels/23429050_15.tif
23429065_15,train,data/tiff/train/23429065_15.tiff,data/tiff/train_labels/23429065_15.tif
23429095_15,train,data/tiff/train/23429095_15.tiff,data/tiff/train_labels/23429095_15.tif
23429110_15,train,data/tiff/train/23429110_15.tiff,data/tiff/train_labels/23429110_15.tif
23429125_15,train,data/tiff/train/23429125_15.tiff,data/tiff/train_labels/23429125_15.tif
23429140_15,train,data/tiff/train/23429140_15.tiff,data/tiff/train_labels/23429140_15.tif
23429155_15,train,data/tiff/train/23429155_15.tiff,data/tiff/train_labels/23429155_15.tif
23429170_15,train,data/tiff/train/23429170_15.tiff,data/tiff/train_labels/23429170_15.tif
23578495_15,train,data/tiff/train/23578495_15.tiff,data/tiff/train_labels/23578495_15.tif
23578510_15,train,data/tiff/train/23578510_15.tiff,data/tiff/train_labels/23578510_15.tif
23578525_15,train,data/tiff/train/23578525_15.tiff,data/tiff/train_labels/23578525_15.tif
23578540_15,train,data/tiff/train/23578540_15.tiff,data/tiff/train_labels/23578540_15.tif
23578555_15,train,data/tiff/train/23578555_15.tiff,data/tiff/train_labels/23578555_15.tif
23578570_15,train,data/tiff/train/23578570_15.tiff,data/tiff/train_labels/23578570_15.tif
23578585_15,train,data/tiff/train/23578585_15.tiff,data/tiff/train_labels/23578585_15.tif
23578600_15,train,data/tiff/train/23578600_15.tiff,data/tiff/train_labels/23578600_15.tif
23578780_15,train,data/tiff/train/23578780_15.tiff,data/tiff/train_labels/23578780_15.tif
23578795_15,train,data/tiff/train/23578795_15.tiff,data/tiff/train_labels/23578795_15.tif
23578810_15,train,data/tiff/train/23578810_15.tiff,data/tiff/train_labels/23578810_15.tif
23578825_15,train,data/tiff/train/23578825_15.tiff,data/tiff/train_labels/23578825_15.tif
23578840_15,train,data/tiff/train/23578840_15.tiff,data/tiff/train_labels/23578840_15.tif
23578915_15,train,data/tiff/train/23578915_15.tiff,data/tiff/train_labels/23578915_15.tif
23578930_15,train,data/tiff/train/23578930_15.tiff,data/tiff/train_labels/23578930_15.tif
23578945_15,train,data/tiff/train/23578945_15.tiff,data/tiff/train_labels/23578945_15.tif
23578960_15,train,data/tiff/train/23578960_15.tiff,data/tiff/train_labels/23578960_15.tif
23578975_15,train,data/tiff/train/23578975_15.tiff,data/tiff/train_labels/23578975_15.tif
23578990_15,train,data/tiff/train/23578990_15.tiff,data/tiff/train_labels/23578990_15.tif
23579005_15,train,data/tiff/train/23579005_15.tiff,data/tiff/train_labels/23579005_15.tif
23579020_15,train,data/tiff/train/23579020_15.tiff,data/tiff/train_labels/23579020_15.tif
23579035_15,train,data/tiff/train/23579035_15.tiff,data/tiff/train_labels/23579035_15.tif
23579050_15,train,data/tiff/train/23579050_15.tiff,data/tiff/train_labels/23579050_15.tif
23579065_15,train,data/tiff/train/23579065_15.tiff,data/tiff/train_labels/23579065_15.tif
23579080_15,train,data/tiff/train/23579080_15.tiff,data/tiff/train_labels/23579080_15.tif
23579095_15,train,data/tiff/train/23579095_15.tiff,data/tiff/train_labels/23579095_15.tif
23579110_15,train,data/tiff/train/23579110_15.tiff,data/tiff/train_labels/23579110_15.tif
23579125_15,train,data/tiff/train/23579125_15.tiff,data/tiff/train_labels/23579125_15.tif
23579140_15,train,data/tiff/train/23579140_15.tiff,data/tiff/train_labels/23579140_15.tif
23579155_15,train,data/tiff/train/23579155_15.tiff,data/tiff/train_labels/23579155_15.tif
23728480_15,train,data/tiff/train/23728480_15.tiff,data/tiff/train_labels/23728480_15.tif
23728495_15,train,data/tiff/train/23728495_15.tiff,data/tiff/train_labels/23728495_15.tif
23728510_15,train,data/tiff/train/23728510_15.tiff,data/tiff/train_labels/23728510_15.tif
23728525_15,train,data/tiff/train/23728525_15.tiff,data/tiff/train_labels/23728525_15.tif
23728540_15,train,data/tiff/train/23728540_15.tiff,data/tiff/train_labels/23728540_15.tif
23728555_15,train,data/tiff/train/23728555_15.tiff,data/tiff/train_labels/23728555_15.tif
23728570_15,train,data/tiff/train/23728570_15.tiff,data/tiff/train_labels/23728570_15.tif
23728600_15,train,data/tiff/train/23728600_15.tiff,data/tiff/train_labels/23728600_15.tif
23728765_15,train,data/tiff/train/23728765_15.tiff,data/tiff/train_labels/23728765_15.tif
23728780_15,train,data/tiff/train/23728780_15.tiff,data/tiff/train_labels/23728780_15.tif
23728795_15,train,data/tiff/train/23728795_15.tiff,data/tiff/train_labels/23728795_15.tif
23728810_15,train,data/tiff/train/23728810_15.tiff,data/tiff/train_labels/23728810_15.tif
23728825_15,train,data/tiff/train/23728825_15.tiff,data/tiff/train_labels/23728825_15.tif
23728840_15,train,data/tiff/train/23728840_15.tiff,data/tiff/train_labels/23728840_15.tif
23728915_15,train,data/tiff/train/23728915_15.tiff,data/tiff/train_labels/23728915_15.tif
23728930_15,train,data/tiff/train/23728930_15.tiff,data/tiff/train_labels/23728930_15.tif
23728945_15,train,data/tiff/train/23728945_15.tiff,data/tiff/train_labels/23728945_15.tif
23728960_15,train,data/tiff/train/23728960_15.tiff,data/tiff/train_labels/23728960_15.tif
23728975_15,train,data/tiff/train/23728975_15.tiff,data/tiff/train_labels/23728975_15.tif
23728990_15,train,data/tiff/train/23728990_15.tiff,data/tiff/train_labels/23728990_15.tif
23729005_15,train,data/tiff/train/23729005_15.tiff,data/tiff/train_labels/23729005_15.tif
23729035_15,train,data/tiff/train/23729035_15.tiff,data/tiff/train_labels/23729035_15.tif
23729050_15,train,data/tiff/train/23729050_15.tiff,data/tiff/train_labels/23729050_15.tif
23729065_15,train,data/tiff/train/23729065_15.tiff,data/tiff/train_labels/23729065_15.tif
23729080_15,train,data/tiff/train/23729080_15.tiff,data/tiff/train_labels/23729080_15.tif
23729095_15,train,data/tiff/train/23729095_15.tiff,data/tiff/train_labels/23729095_15.tif
23729110_15,train,data/tiff/train/23729110_15.tiff,data/tiff/train_labels/23729110_15.tif
23729230_15,train,data/tiff/train/23729230_15.tiff,data/tiff/train_labels/23729230_15.tif
23729245_15,train,data/tiff/train/23729245_15.tiff,data/tiff/train_labels/23729245_15.tif
23878480_15,train,data/tiff/train/23878480_15.tiff,data/tiff/train_labels/23878480_15.tif
23878495_15,train,data/tiff/train/23878495_15.tiff,data/tiff/train_labels/23878495_15.tif
23878510_15,train,data/tiff/train/23878510_15.tiff,data/tiff/train_labels/23878510_15.tif
23878525_15,train,data/tiff/train/23878525_15.tiff,data/tiff/train_labels/23878525_15.tif
23878555_15,train,data/tiff/train/23878555_15.tiff,data/tiff/train_labels/23878555_15.tif
23878570_15,train,data/tiff/train/23878570_15.tiff,data/tiff/train_labels/23878570_15.tif
23878585_15,train,data/tiff/train/23878585_15.tiff,data/tiff/train_labels/23878585_15.tif
23878765_15,train,data/tiff/train/23878765_15.tiff,data/tiff/train_labels/23878765_15.tif
23878780_15,train,data/tiff/train/23878780_15.tiff,data/tiff/train_labels/23878780_15.tif
23878795_15,train,data/tiff/train/23878795_15.tiff,data/tiff/train_labels/23878795_15.tif
23878810_15,train,data/tiff/train/23878810_15.tiff,data/tiff/train_labels/23878810_15.tif
23878825_15,train,data/tiff/train/23878825_15.tiff,data/tiff/train_labels/23878825_15.tif
23878915_15,train,data/tiff/train/23878915_15.tiff,data/tiff/train_labels/23878915_15.tif
23878930_15,train,data/tiff/train/23878930_15.tiff,data/tiff/train_labels/23878930_15.tif
23878945_15,train,data/tiff/train/23878945_15.tiff,data/tiff/train_labels/23878945_15.tif
23878960_15,train,data/tiff/train/23878960_15.tiff,data/tiff/train_labels/23878960_15.tif
23878975_15,train,data/tiff/train/23878975_15.tiff,data/tiff/train_labels/23878975_15.tif
23878990_15,train,data/tiff/train/23878990_15.tiff,data/tiff/train_labels/23878990_15.tif
23879005_15,train,data/tiff/train/23879005_15.tiff,data/tiff/train_labels/23879005_15.tif
23879020_15,train,data/tiff/train/23879020_15.tiff,data/tiff/train_labels/23879020_15.tif
23879035_15,train,data/tiff/train/23879035_15.tiff,data/tiff/train_labels/23879035_15.tif
23879050_15,train,data/tiff/train/23879050_15.tiff,data/tiff/train_labels/23879050_15.tif
23879065_15,train,data/tiff/train/23879065_15.tiff,data/tiff/train_labels/23879065_15.tif
23879080_15,train,data/tiff/train/23879080_15.tiff,data/tiff/train_labels/23879080_15.tif
23879095_15,train,data/tiff/train/23879095_15.tiff,data/tiff/train_labels/23879095_15.tif
23879110_15,train,data/tiff/train/23879110_15.tiff,data/tiff/train_labels/23879110_15.tif
23879200_15,train,data/tiff/train/23879200_15.tiff,data/tiff/train_labels/23879200_15.tif
23879215_15,train,data/tiff/train/23879215_15.tiff,data/tiff/train_labels/23879215_15.tif
23879230_15,train,data/tiff/train/23879230_15.tiff,data/tiff/train_labels/23879230_15.tif
23879245_15,train,data/tiff/train/23879245_15.tiff,data/tiff/train_labels/23879245_15.tif
24028480_15,train,data/tiff/train/24028480_15.tiff,data/tiff/train_labels/24028480_15.tif
24028495_15,train,data/tiff/train/24028495_15.tiff,data/tiff/train_labels/24028495_15.tif
24028510_15,train,data/tiff/train/24028510_15.tiff,data/tiff/train_labels/24028510_15.tif
24028525_15,train,data/tiff/train/24028525_15.tiff,data/tiff/train_labels/24028525_15.tif
24028540_15,train,data/tiff/train/24028540_15.tiff,data/tiff/train_labels/24028540_15.tif
24028555_15,train,data/tiff/train/24028555_15.tiff,data/tiff/train_labels/24028555_15.tif
24028795_15,train,data/tiff/train/24028795_15.tiff,data/tiff/train_labels/24028795_15.tif
24028810_15,train,data/tiff/train/24028810_15.tiff,data/tiff/train_labels/24028810_15.tif
24028825_15,train,data/tiff/train/24028825_15.tiff,data/tiff/train_labels/24028825_15.tif
24028990_15,train,data/tiff/train/24028990_15.tiff,data/tiff/train_labels/24028990_15.tif
24029005_15,train,data/tiff/train/24029005_15.tiff,data/tiff/train_labels/24029005_15.tif
24029020_15,train,data/tiff/train/24029020_15.tiff,data/tiff/train_labels/24029020_15.tif
24029050_15,train,data/tiff/train/24029050_15.tiff,data/tiff/train_labels/24029050_15.tif
24029065_15,train,data/tiff/train/24029065_15.tiff,data/tiff/train_labels/24029065_15.tif
24029080_15,train,data/tiff/train/24029080_15.tiff,data/tiff/train_labels/24029080_15.tif
24029095_15,train,data/tiff/train/24029095_15.tiff,data/tiff/train_labels/24029095_15.tif
24029110_15,train,data/tiff/train/24029110_15.tiff,data/tiff/train_labels/24029110_15.tif
24029185_15,train,data/tiff/train/24029185_15.tiff,data/tiff/train_labels/24029185_15.tif
24029200_15,train,data/tiff/train/24029200_15.tiff,data/tiff/train_labels/24029200_15.tif
24029215_15,train,data/tiff/train/24029215_15.tiff,data/tiff/train_labels/24029215_15.tif
24029230_15,train,data/tiff/train/24029230_15.tiff,data/tiff/train_labels/24029230_15.tif
24029245_15,train,data/tiff/train/24029245_15.tiff,data/tiff/train_labels/24029245_15.tif
24178480_15,train,data/tiff/train/24178480_15.tiff,data/tiff/train_labels/24178480_15.tif
24178495_15,train,data/tiff/train/24178495_15.tiff,data/tiff/train_labels/24178495_15.tif
24178510_15,train,data/tiff/train/24178510_15.tiff,data/tiff/train_labels/24178510_15.tif
24178525_15,train,data/tiff/train/24178525_15.tiff,data/tiff/train_labels/24178525_15.tif
24178540_15,train,data/tiff/train/24178540_15.tiff,data/tiff/train_labels/24178540_15.tif
24178975_15,train,data/tiff/train/24178975_15.tiff,data/tiff/train_labels/24178975_15.tif
24179005_15,train,data/tiff/train/24179005_15.tiff,data/tiff/train_labels/24179005_15.tif
24179020_15,train,data/tiff/train/24179020_15.tiff,data/tiff/train_labels/24179020_15.tif
24179035_15,train,data/tiff/train/24179035_15.tiff,data/tiff/train_labels/24179035_15.tif
24179050_15,train,data/tiff/train/24179050_15.tiff,data/tiff/train_labels/24179050_15.tif
24179065_15,train,data/tiff/train/24179065_15.tiff,data/tiff/train_labels/24179065_15.tif
24179080_15,train,data/tiff/train/24179080_15.tiff,data/tiff/train_labels/24179080_15.tif
24179095_15,train,data/tiff/train/24179095_15.tiff,data/tiff/train_labels/24179095_15.tif
24179110_15,train,data/tiff/train/24179110_15.tiff,data/tiff/train_labels/24179110_15.tif
24179170_15,train,data/tiff/train/24179170_15.tiff,data/tiff/train_labels/24179170_15.tif
24179185_15,train,data/tiff/train/24179185_15.tiff,data/tiff/train_labels/24179185_15.tif
24179200_15,train,data/tiff/train/24179200_15.tiff,data/tiff/train_labels/24179200_15.tif
24179215_15,train,data/tiff/train/24179215_15.tiff,data/tiff/train_labels/24179215_15.tif
24179230_15,train,data/tiff/train/24179230_15.tiff,data/tiff/train_labels/24179230_15.tif
